sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_insol,pl_eqt,ttv_flag,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,hostname,label
1.0,3.0,5.868075,0.068,,3.31,,,,0.0,5920.0,1.588,,,4.129,875.519,13.164,11.805,13.1671,Kepler-207,1
1.0,4.0,4.22864,0.054,,1.63,,,,0.0,6092.0,1.314,,,4.265,775.328,13.561,12.21,13.5376,Kepler-208,1
1.0,4.0,7.466623,0.079,,1.39,,,,0.0,6092.0,1.314,,,4.265,775.328,13.561,12.21,13.5376,Kepler-208,1
1.0,4.0,11.131786,0.103,,1.2,,,,0.0,6092.0,1.314,,,4.265,775.328,13.561,12.21,13.5376,Kepler-208,1
1.0,4.0,16.259458,0.132,,1.48,,,,0.0,6092.0,1.314,,,4.265,775.328,13.561,12.21,13.5376,Kepler-208,1
1.0,2.0,16.087845,0.122,,2.26,,,,0.0,5513.0,0.935,,,4.472,576.946,14.132,12.362,13.9517,Kepler-209,1
1.0,2.0,41.749882,0.231,,3.1,,,,1.0,5513.0,0.935,,,4.472,576.946,14.132,12.362,13.9517,Kepler-209,1
2.0,1.0,2.7858212,0.0434,0.0,1.639,7.5,2749.0,2015.0,0.0,6305.0,1.902,1.408,-0.03,,108.522,8.25,6.945,8.12832,Kepler-21,1
1.0,2.0,2.453234,0.032,,2.94,,,,0.0,4559.0,0.65,,,4.663,232.75,14.126,11.313,13.8043,Kepler-210,1
1.0,2.0,7.972513,0.07,,3.62,,,,1.0,4559.0,0.65,,,4.663,232.75,14.126,11.313,13.8043,Kepler-210,1
1.0,2.0,4.138575,0.048,,1.26,,,,0.0,5123.0,0.816,,,4.547,309.353,13.448,11.447,13.2732,Kepler-211,1
1.0,2.0,6.04045,0.062,,1.29,,,,0.0,5123.0,0.816,,,4.547,309.353,13.448,11.447,13.2732,Kepler-211,1
1.0,2.0,16.257582,0.133,,1.09,,,,0.0,5852.0,1.455,,,4.182,687.194,13.129,11.62,12.9872,Kepler-212,1
1.0,2.0,31.805174,0.207,,2.74,,,,0.0,5852.0,1.455,,,4.182,687.194,13.129,11.62,12.9872,Kepler-212,1
1.0,2.0,2.46236,0.036,,1.62,,,,0.0,5696.0,1.195,,,4.31,634.939,13.705,12.122,13.6023,Kepler-213,1
1.0,2.0,4.822962,0.057,,2.34,,,,0.0,5696.0,1.195,,,4.31,634.939,13.705,12.122,13.6023,Kepler-213,1
1.0,2.0,15.660544,0.13,,2.61,,,,0.0,6169.0,1.352,,,4.249,1208.44,14.057,12.607,13.9058,Kepler-214,1
1.0,2.0,28.7798,0.194,,2.13,,,,0.0,6169.0,1.352,,,4.249,1208.44,14.057,12.607,13.9058,Kepler-214,1
1.0,4.0,9.360672,0.084,,1.62,,,,0.0,5739.0,1.027,,,4.364,485.997,13.678,11.996,13.5549,Kepler-215,1
1.0,4.0,14.667108,0.113,,1.77,,,,0.0,5739.0,1.027,,,4.364,485.997,13.678,11.996,13.5549,Kepler-215,1
1.0,4.0,30.864423,0.185,,2.39,,,,1.0,5739.0,1.027,,,4.364,485.997,13.678,11.996,13.5549,Kepler-215,1
1.0,4.0,68.16101,0.314,,1.75,,,,0.0,5739.0,1.027,,,4.364,485.997,13.678,11.996,13.5549,Kepler-215,1
1.0,2.0,7.693641,0.079,,2.35,,,,0.0,6091.0,1.26,,,4.28,1187.47,14.054,12.621,13.9607,Kepler-216,1
1.0,2.0,17.406669,0.136,,3.04,,,,0.0,6091.0,1.26,,,4.28,1187.47,14.054,12.621,13.9607,Kepler-216,1
1.0,3.0,5.374943,0.065,,2.23,,,,0.0,6171.0,1.799,,,4.03,1104.64,13.155,12.103,13.1207,Kepler-217,1
1.0,3.0,8.586004,0.089,,1.85,,,,0.0,6171.0,1.799,,,4.03,1104.64,13.155,12.103,13.1207,Kepler-217,1
1.0,3.0,3.88689525,,,1.32,,,,0.0,6341.0,1.76,1.37,0.09,4.08,1104.64,13.155,12.103,13.1207,Kepler-217,1
1.0,3.0,3.619337,0.046,,1.48,,,,0.0,5502.0,1.063,,,4.391,656.38,14.035,12.311,13.9069,Kepler-218,1
1.0,3.0,44.699576,0.248,,3.14,,,,0.0,5502.0,1.063,,,4.391,656.38,14.035,12.311,13.9069,Kepler-218,1
1.0,3.0,124.5244647,,,2.66,,,,0.0,5542.0,1.02,1.01,0.31,4.42,656.38,14.035,12.311,13.9069,Kepler-218,1
1.0,3.0,4.585512,0.057,,2.95,,,,1.0,5786.0,1.491,,,4.157,787.07,13.823,12.389,13.7179,Kepler-219,1
1.0,3.0,22.714613,0.165,,3.58,,,,0.0,5786.0,1.491,,,4.157,787.07,13.823,12.389,13.7179,Kepler-219,1
1.0,3.0,47.903645,0.272,,2.81,,,,0.0,5786.0,1.491,,,4.157,787.07,13.823,12.389,13.7179,Kepler-219,1
1.0,1.0,289.863876,0.812,0.72,2.1,9.1,1.013,279.0,0.0,5596.0,0.869,0.857,-0.255,,194.642,11.751,10.152,11.6444,Kepler-22,1
1.0,4.0,4.159807,0.046,,0.81,,,,0.0,4632.0,0.666,,,4.652,171.109,13.049,10.55,12.8566,Kepler-220,1
1.0,4.0,9.034199,0.076,,1.57,,,,0.0,4632.0,0.666,,,4.652,171.109,13.049,10.55,12.8566,Kepler-220,1
1.0,4.0,28.122397,0.163,,0.98,,,,0.0,4632.0,0.666,,,4.652,171.109,13.049,10.55,12.8566,Kepler-220,1
1.0,4.0,45.902733,0.226,,1.33,,,,0.0,4632.0,0.666,,,4.652,171.109,13.049,10.55,12.8566,Kepler-220,1
1.0,4.0,2.795906,0.037,,1.71,,,,0.0,5243.0,0.821,,,4.543,385.231,13.97,11.9,13.7486,Kepler-221,1
1.0,4.0,5.690586,0.059,,2.93,,,,0.0,5243.0,0.821,,,4.543,385.231,13.97,11.9,13.7486,Kepler-221,1
1.0,4.0,10.04156,0.087,,2.73,,,,0.0,5243.0,0.821,,,4.543,385.231,13.97,11.9,13.7486,Kepler-221,1
1.0,4.0,18.369917,0.13,,2.63,,,,1.0,5243.0,0.821,,,4.543,385.231,13.97,11.9,13.7486,Kepler-221,1
1.0,3.0,3.936981,0.048,,3.16,,,,0.0,5433.0,0.869,,,4.551,758.854,15.407,13.235,15.0603,Kepler-222,1
1.0,3.0,10.08881,0.091,,4.64,,,,1.0,5433.0,0.869,,,4.551,758.854,15.407,13.235,15.0603,Kepler-222,1
1.0,3.0,28.081912,0.18,,3.69,,,,1.0,5433.0,0.869,,,4.551,758.854,15.407,13.235,15.0603,Kepler-222,1
1.0,4.0,7.38449,,0.078,2.99,7.4,,,1.0,,1.72,1.125,,,1859.71,15.69,13.633,15.3951,Kepler-223,1
1.0,4.0,9.84564,,0.15,3.44,5.1,,,1.0,,1.72,1.125,,,1859.71,15.69,13.633,15.3951,Kepler-223,1
1.0,4.0,14.78869,,0.037,5.24,8.0,,,1.0,,1.72,1.125,,,1859.71,15.69,13.633,15.3951,Kepler-223,1
1.0,4.0,19.72567,,0.051,4.6,4.8,,,1.0,,1.72,1.125,,,1859.71,15.69,13.633,15.3951,Kepler-223,1
1.0,4.0,3.132924,0.038,,1.39,,,,0.0,5018.0,0.676,,,4.639,782.088,15.801,13.703,15.6358,Kepler-224,1
1.0,4.0,5.925003,0.058,,3.12,,,,0.0,5018.0,0.676,,,4.639,782.088,15.801,13.703,15.6358,Kepler-224,1
1.0,4.0,11.349393,0.089,,2.3,,,,0.0,5018.0,0.676,,,4.639,782.088,15.801,13.703,15.6358,Kepler-224,1
1.0,4.0,18.643577,0.124,,1.97,,,,0.0,5018.0,0.676,,,4.639,782.088,15.801,13.703,15.6358,Kepler-224,1
1.0,2.0,6.738975,0.056,,1.2,,,,0.0,3682.0,0.48,,,4.783,561.101,16.294,13.253,15.9504,Kepler-225,1
1.0,2.0,18.794234,0.111,,1.84,,,,0.0,3682.0,0.48,,,4.783,561.101,16.294,13.253,15.9504,Kepler-225,1
1.0,3.0,3.940997,0.047,,1.55,,,,0.0,5571.0,0.802,,,4.586,980.138,15.563,13.633,15.4026,Kepler-226,1
1.0,3.0,5.349555,0.058,,2.27,,,,0.0,5571.0,0.802,,,4.586,980.138,15.563,13.633,15.4026,Kepler-226,1
1.0,3.0,8.109044,0.076,,1.22,,,,0.0,5571.0,0.802,,,4.586,980.138,15.563,13.633,15.4026,Kepler-226,1
1.0,2.0,9.488015,0.09,,3.11,,,,0.0,5854.0,1.091,,,4.401,1083.06,15.623,13.648,15.3234,Kepler-227,1
1.0,2.0,54.418694,0.29,,3.04,,,,1.0,5854.0,1.091,,,4.401,1083.06,15.623,13.648,15.3234,Kepler-227,1
1.0,3.0,2.566546,0.038,,1.53,,,,0.0,6043.0,1.014,,,4.467,1644.61,15.902,14.132,15.7042,Kepler-228,1
1.0,3.0,4.134444,0.052,,2.7,,,,0.0,6043.0,1.014,,,4.467,1644.61,15.902,14.132,15.7042,Kepler-228,1
1.0,3.0,11.094286,0.101,,4.04,,,,0.0,6043.0,1.014,,,4.467,1644.61,15.902,14.132,15.7042,Kepler-228,1
1.0,3.0,6.252972,0.062,,2.2,,,,0.0,5120.0,0.728,,,4.633,826.265,16.22,13.785,15.8265,Kepler-229,1
1.0,3.0,16.068638,0.117,,4.92,,,,0.0,5120.0,0.728,,,4.633,826.265,16.22,13.785,15.8265,Kepler-229,1
1.0,3.0,41.194912,0.22,,3.85,,,,1.0,5120.0,0.728,,,4.633,826.265,16.22,13.785,15.8265,Kepler-229,1
1.0,3.0,7.1,,0.017,1.638,2.56,,,1.0,5828.0,1.548,1.078,,,835.756,13.567,11.998,13.4015,Kepler-23,1
1.0,3.0,10.74,,0.021,3.005,7.81,,,1.0,5828.0,1.548,1.078,,,835.756,13.567,11.998,13.4015,Kepler-23,1
1.0,3.0,15.27,,0.01,2.206,4.44,,,1.0,5828.0,1.548,1.078,,,835.756,13.567,11.998,13.4015,Kepler-23,1
1.0,2.0,32.625555,0.191,,4.26,,,,1.0,5588.0,0.817,,,4.551,740.754,15.264,13.299,15.073,Kepler-230,1
1.0,2.0,91.773242,0.38,,2.04,,,,1.0,5588.0,0.817,,,4.551,740.754,15.264,13.299,15.073,Kepler-230,1
1.0,2.0,10.065275,0.074,,1.73,,,,0.0,3767.0,0.49,,,4.779,316.618,15.813,12.589,15.3896,Kepler-231,1
1.0,2.0,19.271566,0.114,,1.93,,,,1.0,3767.0,0.49,,,4.779,316.618,15.813,12.589,15.3896,Kepler-231,1
1.0,2.0,4.431222,0.054,,3.08,,,,0.0,5847.0,0.968,,,4.495,1349.13,15.565,13.765,15.3201,Kepler-232,1
1.0,2.0,11.379349,0.101,,3.83,,,,0.0,5847.0,0.968,,,4.495,1349.13,15.565,13.765,15.3201,Kepler-232,1
1.0,2.0,8.472382,0.077,,2.43,,,,0.0,5360.0,0.758,,,4.614,856.417,15.477,13.453,15.3263,Kepler-233,1
1.0,2.0,60.418955,0.287,,2.71,,,,1.0,5360.0,0.758,,,4.614,856.417,15.477,13.453,15.3263,Kepler-233,1
1.0,2.0,2.711506,0.04,,3.7,,,,0.0,6224.0,1.113,,,4.421,1733.1,15.747,14.065,15.5014,Kepler-234,1
1.0,2.0,7.21205,0.077,,3.51,,,,0.0,6224.0,1.113,,,4.421,1733.1,15.747,14.065,15.5014,Kepler-234,1
1.0,4.0,3.340222,0.037,,2.23,,,,0.0,4255.0,0.554,,,4.73,428.018,16.567,13.116,15.9695,Kepler-235,1
1.0,4.0,7.824904,0.065,,1.28,,,,0.0,4255.0,0.554,,,4.73,428.018,16.567,13.116,15.9695,Kepler-235,1
1.0,4.0,20.060548,0.122,,2.05,,,,0.0,4255.0,0.554,,,4.73,428.018,16.567,13.116,15.9695,Kepler-235,1
1.0,4.0,46.183669,0.213,,2.22,,,,0.0,4255.0,0.554,,,4.73,428.018,16.567,13.116,15.9695,Kepler-235,1
1.0,2.0,8.295611,0.065,,1.57,,,,0.0,3750.0,0.51,,,4.753,288.763,16.014,12.312,15.3743,Kepler-236,1
1.0,2.0,23.968127,0.132,,2.0,,,,0.0,3750.0,0.51,,,4.753,288.763,16.014,12.312,15.3743,Kepler-236,1
1.0,2.0,4.715106,0.05,,1.41,,,,0.0,4861.0,0.725,,,4.583,657.822,15.689,13.172,15.2832,Kepler-237,1
1.0,2.0,8.103636,0.071,,2.08,,,,0.0,4861.0,0.725,,,4.583,657.822,15.689,13.172,15.2832,Kepler-237,1
1.0,5.0,2.090876,0.034,,1.73,,,,0.0,5751.0,1.43,,,4.194,1798.75,15.297,13.512,15.0243,Kepler-238,1
1.0,5.0,6.155557,0.069,,2.39,,,,0.0,5751.0,1.43,,,4.194,1798.75,15.297,13.512,15.0243,Kepler-238,1
1.0,5.0,13.233549,0.115,,3.07,,,,0.0,5751.0,1.43,,,4.194,1798.75,15.297,13.512,15.0243,Kepler-238,1
1.0,5.0,23.654,,,5.6,169.7,,,1.0,,0.96,1.06,,4.49,1798.75,15.297,13.512,15.0243,Kepler-238,1
1.0,5.0,50.447,,,2.0,13.5,,,1.0,,0.96,1.06,,4.49,1798.75,15.297,13.512,15.0243,Kepler-238,1
1.0,2.0,11.763051,0.095,,2.33,,,,0.0,4914.0,0.763,,,4.583,648.109,15.252,13.133,15.2333,Kepler-239,1
1.0,2.0,56.228098,0.268,,2.51,,,,0.0,4914.0,0.763,,,4.583,648.109,15.252,13.133,15.2333,Kepler-239,1
1.0,4.0,8.14,,0.023,2.348,11.14,,,1.0,6028.0,1.099,1.06,,,1156.81,15.04,13.372,14.9234,Kepler-24,1
1.0,4.0,12.33,,0.014,2.514,9.99,,,1.0,6028.0,1.099,1.06,,,1156.81,15.04,13.372,14.9234,Kepler-24,1
1.0,4.0,4.244384,0.051,,1.67,,,,0.0,5897.0,1.289,,,4.2,1156.81,15.04,13.372,14.9234,Kepler-24,1
1.0,4.0,18.998355,0.138,,2.78,,,,1.0,5897.0,1.289,,,4.2,1156.81,15.04,13.372,14.9234,Kepler-24,1
1.0,2.0,4.144495,0.048,,1.37,,,,0.0,4985.0,0.739,,,4.626,746.927,15.953,13.464,15.6622,Kepler-240,1
1.0,2.0,7.953528,0.074,,2.2,,,,0.0,4985.0,0.739,,,4.626,746.927,15.953,13.464,15.6622,Kepler-240,1
1.0,2.0,12.718092,0.094,,2.33,,,,0.0,4699.0,0.668,,,4.627,,15.708,12.881,15.3871,Kepler-241,1
1.0,2.0,36.065978,0.189,,2.57,,,,0.0,4699.0,0.668,,,4.627,,15.708,12.881,15.3871,Kepler-241,1
1.0,2.0,8.20395,0.075,,2.61,,,,0.0,5020.0,0.85,,,4.492,600.241,15.489,13.238,15.3494,Kepler-242,1
1.0,2.0,14.496481,0.109,,2.0,,,,0.0,5020.0,0.85,,,4.492,600.241,15.489,13.238,15.3494,Kepler-242,1
1.0,2.0,5.715442,0.062,,2.45,,,,0.0,5228.0,0.842,,,4.565,693.86,15.159,13.064,15.0573,Kepler-243,1
1.0,2.0,20.026218,0.142,,1.99,,,,0.0,5228.0,0.842,,,4.565,693.86,15.159,13.064,15.0573,Kepler-243,1
1.0,3.0,4.311792,0.05,,2.76,,,,0.0,5554.0,0.803,,,4.585,1036.49,15.747,13.73,15.5455,Kepler-244,1
1.0,3.0,9.767292,0.087,,2.05,,,,0.0,5554.0,0.803,,,4.585,1036.49,15.747,13.73,15.5455,Kepler-244,1
1.0,3.0,20.050401,0.14,,2.31,,,,0.0,5554.0,0.803,,,4.585,1036.49,15.747,13.73,15.5455,Kepler-244,1
1.0,4.0,7.49019,0.071,,2.57,,,,1.0,5100.0,0.795,,,4.56,861.527,15.546,13.639,15.5969,Kepler-245,1
1.0,4.0,17.460812,0.124,,2.18,,,,1.0,5100.0,0.795,,,4.56,861.527,15.546,13.639,15.5969,Kepler-245,1
1.0,4.0,36.277108,0.202,,3.03,,,,1.0,5100.0,0.795,,,4.56,861.527,15.546,13.639,15.5969,Kepler-245,1
1.0,4.0,3.219821056,,,1.75,,,,0.0,5174.0,0.8,0.86,0.05,4.57,861.527,15.546,13.639,15.5969,Kepler-245,1
1.0,2.0,4.60182,0.052,,2.34,,,,0.0,5206.0,0.831,,,4.557,626.078,15.197,13.038,15.0422,Kepler-246,1
1.0,2.0,11.187161,0.095,,1.5,,,,0.0,5206.0,0.831,,,4.557,626.078,15.197,13.038,15.0422,Kepler-246,1
1.0,3.0,3.33616,0.042,,1.64,,,,1.0,5100.0,0.768,,,4.608,663.711,15.199,13.051,15.0473,Kepler-247,1
1.0,3.0,9.439452,0.084,,4.09,,,,1.0,5100.0,0.768,,,4.608,663.711,15.199,13.051,15.0473,Kepler-247,1
1.0,3.0,20.477912,0.14,,3.94,,,,1.0,5100.0,0.768,,,4.608,663.711,15.199,13.051,15.0473,Kepler-247,1
1.0,2.0,6.308205,0.066,,3.02,,,,0.0,5190.0,0.831,,,4.573,738.792,15.506,13.357,15.2331,Kepler-248,1
1.0,2.0,16.239494,0.123,,4.07,,,,0.0,5190.0,0.831,,,4.573,738.792,15.506,13.357,15.2331,Kepler-248,1
1.0,3.0,3.306539,0.035,,1.09,,,,0.0,3568.0,0.482,,,4.777,190.401,16.37,11.966,15.2305,Kepler-249,1
1.0,3.0,7.113702,0.058,,1.51,,,,0.0,3568.0,0.482,,,4.777,190.401,16.37,11.966,15.2305,Kepler-249,1
1.0,3.0,15.368459,0.097,,1.57,,,,0.0,3568.0,0.482,,,4.777,190.401,16.37,11.966,15.2305,Kepler-249,1
2.0,3.0,6.238297,,0.0029,2.748,8.7,,,1.0,,1.316,1.165,,,243.249,10.769,9.493,10.6319,Kepler-25,1
2.0,3.0,12.7207,,0.0061,5.217,15.2,,,1.0,,1.316,1.165,,,243.249,10.769,9.493,10.6319,Kepler-25,1
2.0,3.0,122.4,,0.13,,71.9,,,0.0,,1.316,1.165,,,243.249,10.769,9.493,10.6319,Kepler-25,1
1.0,3.0,4.148141,0.048,,1.13,,,,0.0,5160.0,0.805,,,4.565,760.585,15.819,13.483,15.4144,Kepler-250,1
1.0,3.0,7.156804,0.069,,2.28,,,,0.0,5160.0,0.805,,,4.565,760.585,15.819,13.483,15.4144,Kepler-250,1
1.0,3.0,17.648312,0.127,,2.18,,,,0.0,5160.0,0.805,,,4.565,760.585,15.819,13.483,15.4144,Kepler-250,1
1.0,4.0,4.790936,0.053,,1.33,,,,0.0,5526.0,0.89,,,4.486,924.625,15.541,13.632,15.216,Kepler-251,1
1.0,4.0,16.514043,0.122,,2.77,,,,0.0,5526.0,0.89,,,4.486,924.625,15.541,13.632,15.216,Kepler-251,1
1.0,4.0,30.133001,0.182,,2.77,,,,0.0,5526.0,0.89,,,4.486,924.625,15.541,13.632,15.216,Kepler-251,1
1.0,4.0,99.640161,0.404,,2.77,,,,0.0,5526.0,0.89,,,4.486,924.625,15.541,13.632,15.216,Kepler-251,1
1.0,2.0,6.668391,0.058,,1.23,,,,0.0,4208.0,0.549,,,4.721,379.424,15.406,12.466,15.0293,Kepler-252,1
1.0,2.0,10.848463,0.08,,2.15,,,,0.0,4208.0,0.549,,,4.721,379.424,15.406,12.466,15.0293,Kepler-252,1
1.0,3.0,3.783986,0.046,,1.63,,,,0.0,5208.0,0.786,,,4.595,838.595,15.778,13.534,15.5122,Kepler-253,1
1.0,3.0,10.281951,0.089,,2.65,,,,0.0,5208.0,0.786,,,4.595,838.595,15.778,13.534,15.5122,Kepler-253,1
1.0,3.0,18.119869,0.13,,3.17,,,,0.0,5208.0,0.786,,,4.595,838.595,15.778,13.534,15.5122,Kepler-253,1
1.0,3.0,5.826662,0.064,,3.87,,,,0.0,5957.0,0.91,,,4.524,1389.48,16.012,14.254,15.8379,Kepler-254,1
1.0,3.0,12.412183,0.105,,2.15,,,,0.0,5957.0,0.91,,,4.524,1389.48,16.012,14.254,15.8379,Kepler-254,1
1.0,3.0,18.746477,0.139,,2.5,,,,0.0,5957.0,0.91,,,4.524,1389.48,16.012,14.254,15.8379,Kepler-254,1
1.0,3.0,5.714606,0.063,,1.55,,,,0.0,5573.0,0.933,,,4.516,1052.53,15.699,13.689,15.5283,Kepler-255,1
1.0,3.0,9.946047,0.092,,2.99,,,,0.0,5573.0,0.933,,,4.516,1052.53,15.699,13.689,15.5283,Kepler-255,1
1.0,3.0,1.045622658,,,1.32,,,,0.0,5431.0,0.86,0.9,0.02,4.53,1052.53,15.699,13.689,15.5283,Kepler-255,1
1.0,4.0,1.620493,0.027,,1.59,,,,0.0,5551.0,1.301,,,4.223,1026.43,15.178,13.424,15.0151,Kepler-256,1
1.0,4.0,3.38802,0.045,,2.15,,,,0.0,5551.0,1.301,,,4.223,1026.43,15.178,13.424,15.0151,Kepler-256,1
1.0,4.0,5.839172,0.064,,2.48,,,,0.0,5551.0,1.301,,,4.223,1026.43,15.178,13.424,15.0151,Kepler-256,1
1.0,4.0,10.681572,0.096,,2.35,,,,0.0,5551.0,1.301,,,4.223,1026.43,15.178,13.424,15.0151,Kepler-256,1
1.0,3.0,2.382667,0.034,,2.61,,,,0.0,5180.0,1.037,,,4.36,780.256,15.652,13.372,15.4215,Kepler-257,1
1.0,3.0,6.581484,0.066,,5.41,,,,0.0,5180.0,1.037,,,4.36,780.256,15.652,13.372,15.4215,Kepler-257,1
1.0,3.0,24.664551,0.16,,4.95,,,,0.0,5180.0,1.037,,,4.36,780.256,15.652,13.372,15.4215,Kepler-257,1
1.0,2.0,13.19722,0.103,,4.06,,,,0.0,4942.0,0.915,,,4.441,575.988,15.49,12.956,15.2012,Kepler-258,1
1.0,2.0,33.653079,0.193,,3.61,,,,0.0,4942.0,0.915,,,4.441,575.988,15.49,12.956,15.2012,Kepler-258,1
1.0,2.0,8.115317,0.079,,2.8,,,,0.0,5938.0,0.898,,,4.532,1002.14,15.378,13.555,15.1689,Kepler-259,1
1.0,2.0,36.924931,0.217,,2.7,,,,0.0,5938.0,0.898,,,4.532,1002.14,15.378,13.555,15.1689,Kepler-259,1
1.0,4.0,12.28,,,2.78,5.12,7.6,,1.0,3914.0,0.512,0.544,-0.13,,335.307,15.853,12.63,15.4089,Kepler-26,1
1.0,4.0,17.2559,,,2.72,6.2,4.82,,1.0,3914.0,0.512,0.544,-0.13,,335.307,15.853,12.63,15.4089,Kepler-26,1
1.0,4.0,3.543919,0.039,,1.07,,,,0.0,4486.0,0.571,,,4.733,335.307,15.853,12.63,15.4089,Kepler-26,1
1.0,4.0,46.827915,0.22,,2.41,,,,0.0,4486.0,0.571,,,4.733,335.307,15.853,12.63,15.4089,Kepler-26,1
1.0,2.0,8.187399,0.075,,2.01,,,,0.0,5250.0,0.862,,,4.494,627.365,14.253,12.494,14.1176,Kepler-260,1
1.0,2.0,76.050178,0.332,,1.74,,,,0.0,5250.0,0.862,,,4.494,627.365,14.253,12.494,14.1176,Kepler-260,1
1.0,2.0,10.381227,0.088,,2.18,,,,0.0,5098.0,0.794,,,4.561,317.499,13.738,11.585,13.5287,Kepler-261,1
1.0,2.0,24.570858,0.156,,2.0,,,,0.0,5098.0,0.794,,,4.561,317.499,13.738,11.585,13.5287,Kepler-261,1
1.0,2.0,13.060855,0.108,,1.36,,,,0.0,5841.0,0.881,,,4.541,613.129,14.478,12.732,14.2241,Kepler-262,1
1.0,2.0,21.853722,0.152,,1.64,,,,0.0,5841.0,0.881,,,4.541,613.129,14.478,12.732,14.2241,Kepler-262,1
1.0,2.0,16.568087,0.12,,2.67,,,,0.0,5265.0,0.785,,,4.576,754.747,15.435,13.548,15.4167,Kepler-263,1
1.0,2.0,47.332773,0.242,,2.47,,,,0.0,5265.0,0.785,,,4.576,754.747,15.435,13.548,15.4167,Kepler-263,1
1.0,2.0,40.806231,0.249,,3.33,,,,0.0,6158.0,1.55,,,4.147,942.173,13.15,11.591,13.0135,Kepler-264,1
1.0,2.0,140.101261,0.566,,2.83,,,,0.0,6158.0,1.55,,,4.147,942.173,13.15,11.591,13.0135,Kepler-264,1
1.0,4.0,6.846262,0.069,,1.86,,,,0.0,5835.0,1.103,,,4.326,1280.25,15.47,13.897,15.3522,Kepler-265,1
1.0,4.0,17.028937,0.127,,2.63,,,,0.0,5835.0,1.103,,,4.326,1280.25,15.47,13.897,15.3522,Kepler-265,1
1.0,4.0,43.130617,0.236,,2.49,,,,0.0,5835.0,1.103,,,4.326,1280.25,15.47,13.897,15.3522,Kepler-265,1
1.0,4.0,67.831024,0.319,,2.59,,,,0.0,5835.0,1.103,,,4.326,1280.25,15.47,13.897,15.3522,Kepler-265,1
1.0,2.0,6.61833,0.071,,2.48,,,,0.0,5885.0,1.028,,,4.453,1370.79,15.787,13.811,15.5772,Kepler-266,1
1.0,2.0,107.723601,0.457,,3.89,,,,0.0,5885.0,1.028,,,4.453,1370.79,15.787,13.811,15.5772,Kepler-266,1
1.0,3.0,3.353728,0.037,,1.98,,,,0.0,4258.0,0.555,,,4.729,264.993,16.69,12.485,15.4693,Kepler-267,1
1.0,3.0,6.87745,0.06,,2.13,,,,0.0,4258.0,0.555,,,4.729,264.993,16.69,12.485,15.4693,Kepler-267,1
1.0,3.0,28.464515,0.154,,2.27,,,,1.0,4258.0,0.555,,,4.729,264.993,16.69,12.485,15.4693,Kepler-267,1
1.0,2.0,25.934138,0.18,,2.55,,,,0.0,6081.0,1.274,,,4.287,851.87,13.844,12.382,13.6678,Kepler-268,1
1.0,2.0,83.446393,0.391,,3.38,,,,0.0,6081.0,1.274,,,4.287,851.87,13.844,12.382,13.6678,Kepler-268,1
1.0,2.0,5.326718,0.061,,2.47,,,,0.0,5847.0,0.959,,,4.5,2257.32,15.646,13.961,15.7352,Kepler-269,1
1.0,2.0,8.127899,0.081,,1.69,,,,0.0,5847.0,0.959,,,4.5,2257.32,15.646,13.961,15.7352,Kepler-269,1
1.0,3.0,15.3348,0.118,,4.0,2895.31,,,1.0,5400.0,0.59,0.65,0.41,5.4,1044.36,15.822,14.118,15.8164,Kepler-27,1
1.0,3.0,31.3309,0.191,,4.9,4385.87,,,1.0,5400.0,0.59,0.65,0.41,5.4,1044.36,15.822,14.118,15.8164,Kepler-27,1
1.0,3.0,6.546289921,,,2.7061946,,,,0.0,5251.0,0.817,0.926,0.21,4.581,1044.36,15.822,14.118,15.8164,Kepler-27,1
1.0,2.0,11.476094,0.107,,2.01,,,,0.0,6067.0,1.461,,,4.196,948.781,13.9,12.627,13.8586,Kepler-270,1
1.0,2.0,25.262887,0.18,,1.77,,,,0.0,6067.0,1.461,,,4.196,948.781,13.9,12.627,13.8586,Kepler-270,1
1.0,3.0,10.43547805,,,1.23,,,,0.0,5555.0,0.87,0.9,-0.13,4.52,404.542,13.578,11.745,13.4284,Kepler-271,1
1.0,3.0,7.41086267,,,0.95,,,,0.0,5555.0,0.87,0.9,-0.13,4.52,404.542,13.578,11.745,13.4284,Kepler-271,1
1.0,3.0,5.24972541,,,0.66,,,,0.0,5555.0,0.87,0.9,-0.13,4.52,404.542,13.578,11.745,13.4284,Kepler-271,1
1.0,3.0,2.971353,0.038,,1.43,,,,0.0,5297.0,0.929,,,4.426,889.608,14.811,12.708,14.6591,Kepler-272,1
1.0,3.0,6.057342,0.061,,1.79,,,,0.0,5297.0,0.929,,,4.426,889.608,14.811,12.708,14.6591,Kepler-272,1
1.0,3.0,10.937304,0.091,,2.25,,,,0.0,5297.0,0.929,,,4.426,889.608,14.811,12.708,14.6591,Kepler-272,1
1.0,2.0,2.936532,0.037,,1.5,,,,0.0,5626.0,0.815,,,4.514,713.964,15.1,13.217,14.9683,Kepler-273,1
1.0,2.0,8.014927,0.073,,1.98,,,,0.0,5626.0,0.815,,,4.514,713.964,15.1,13.217,14.9683,Kepler-273,1
1.0,2.0,11.634788,0.101,,1.54,,,,0.0,6023.0,1.007,,,4.44,1333.62,15.238,13.456,15.0319,Kepler-274,1
